the boar who was odd twirled the funny and unnecessary 0,1
the pumpkin who was frustrated glimpsed the fun and free 1,1
the 1 who was oldest served the ugly and slim mummy,0
the 0 who was old glimpsed the friendly and slim lizard,0
the lego who was unnamed decorated the fourth and old 1,1
the lynx who was official fancied the useless and scared jaguar,0
the pumpkin who was noble bandaged the chief and foul 1,1
the 1 who was ugly watched the scary and slick spade,0
the 0 who was slim glimpsed the smallest and usual lego,0
the 0 who was unnamed lifted the swift and organized 1,1
the 0 who was initial choked the future and swift rhino,0
the 1 who was important labeled the odd and federal parasite,0
the 0 who was impossible tainted the outstanding and federal javelin,0
the 0 who was focused stained the folk and critical 1,1
the ox who was outstanding named the important and unexpected 1,1
the mummy who was outstanding decorated the important and uncredited 0,1
the violin who was impossible restored the usual and smaller rhino,0
the 0 who was impressive addressed the smaller and scared 1,1
the spade who was scots fined the funny and smart ipad,0
the lizard who was funny washed the future and friendly 1,1
the 0 who was foul smothered the irish and swift 1,1
the mummy who was odd showed the immortal and impossible intruder,0
the 1 who was fourth devoured the orthodox and scary 0,1
the jaguar who was slim blanketed the small and scary sleeper,0
the 1 who was uncredited saved the slick and ordinary vortex,0
the parasite who was unnecessary cut the folk and unnamed 1,1
the solvent who was new dragged the older and imperial sleeper,0
the lynx who was feminine considered the important and female violin,0
the javelin who was universal cleaned the critical and friendly loser,0
the mutant who was uncredited considered the organization and irish boar,0
the braid who was chief forgave the swiss and improved iroquois,0
the 1 who was critical bandaged the uncomfortable and ordinary 0,1
the 0 who was swift burned the improved and folk 1,1
the ox who was critical rubbed the iconic and important boar,0
the solvent who was negative carpeted the scots and criminal 0,1
the 1 who was swiss promised the uncomfortable and chief 0,1
the 1 who was useless refused the icy and fourth receptionist,0
the rhino who was fresh tainted the initial and oldest firearm,0
the formula who was small carried the smart and swift 0,1
the 1 who was imperial tipped the swiss and older spade,0
the 1 who was usual fancied the overwhelmed and swiss 0,1
the 0 who was official immersed the unexpected and old vortex,0
the 0 who was female perceived the smaller and important 1,1
the lego who was small scorched the fun and ukrainian tuna,0
the 1 who was slick cleaned the useful and ugly mummy,0
the popcorn who was offensive dragged the scientific and folk 0,1
the 0 who was unexpected showed the critical and impossible 1,1
the 0 who was orthodox injected the funny and immense 1,1
