the bartender shrank the emperor,1
the defendant watched the rabbi,0
the enthusiast cut the protestant,0
the violinist worsened the grader,1
the mariner found the merchant,0
the protector hauled the spectator,0
the escort twirled the spouse,1
the protagonist left the investor,0
the lover showed the homosexual,0
the exile brought the mariner,0
the sergeant rolled the speaker,1
the investor flung the seller,0
the fisherman shrank the sucker,1
the technician burned the sire,1
the parisian steered the violinist,1
the tsar found the lover,0
the violinist flung the protagonist,0
the fiance carried the fisherman,0
the heir judged the emperor,0
the expert shattered the girlfriend,1
the islamist rotated the escort,1
the barrister twirled the hero,1
the lover suggested the speaker,0
the engineer reported the visitor,0
the biologist flattened the tsar,1
the barbarian sliced the ruler,0
the escort forgave the visitor,0
the writer revealed the girlfriend,0
the martyr darkened the husband,1
the boxer steered the prostitute,1
the martyr moved the engineer,1
the healer shattered the exile,1
the victor kicked the scribe,0
the elector tipped the husband,0
the programmer shrank the enthusiast,1
the heir rotated the minion,1
the visitor brought the sire,0
the shaman worsened the grader,1
the islamist enlarged the mariner,1
the exile stopped the sucker,1
the speaker turned the goldsmith,1
the squire cracked the grader,1
the defendant burned the enthusiast,1
the villain rotated the governor,1
the tsar scorched the knight,1
the bully moved the heir,1
the warlock watched the lecturer,0
the homosexual improved the hero,1
the parisian told the islamist,0
the merchant flung the protector,0
the bully saw the minion,0
the violinist forgave the president,0
the photographer told the shaman,0
the mariner tipped the violinist,0
the settler ate the lover,0
the visitor envied the protector,0
the photographer turned the governor,1
the proctor turned the protestant,1
the biologist ate the loyalist,0
the emperor saved the proctor,0
the visitor enlarged the villain,1
the parisian served the investor,0
the mariner dragged the supporter,0
the programmer mentioned the mariner,0
the bartender sent the enthusiast,0
the protagonist reported the fiance,0
the biologist smoothed the provider,1
the elector showed the speaker,0
the lover improved the bartender,1
the defendant showed the sergeant,0
the sucker twisted the programmer,1
the hungarian cracked the parisian,1
the trader showed the boxer,0
the victor forgave the islamist,0
the parisian envied the lecturer,0
the psychologist sliced the vocalist,0
the exile heated the villain,1
the martyr showed the technician,0
the shrink flattened the heir,1
the scribe crashed the islamist,1
the ruler accelerated the governor,1
the lover slowed the psychologist,1
the villain appointed the sucker,0
the expert flattened the grader,1
the speaker broke the lover,1
the hero blackened the shaman,1
the seller dragged the translator,0
the homosexual dragged the heir,0
the martyr found the deputy,0
the homosexual turned the protector,1
the fisherman dried the supporter,1
the islamist worsened the bartender,1
the hungarian rolled the trader,1
the bully served the bartender,0
the scribe reported the vocalist,0
the trader envied the teller,0
the provider named the lecturer,0
the designer cooled the violinist,1
