the physicist refuses the lecturer,0
the mariner served the elector,1
the ruler burns the technician,0
the barbarian shows the governor,0
the husband labeled the settler,1
the spectator considers the fisherman,0
the lecturer served the spouse,1
the loyalist fines the proctor,0
the emperor scorched the protagonist,1
the sergeant appoints the warlock,0
the grader fancied the spectator,1
the rabbi saved the warlock,1
the warlock mailed the engineer,1
the husband spared the protector,1
the defendant spares the executive,0
the prisoner promised the barbarian,1
the teller fines the shaman,0
the protagonist dragged the squire,1
the speaker scorches the expert,0
the psychologist restored the goldsmith,1
the grader taught the sergeant,1
the protestant forgave the boxer,1
the deputy twirls the investor,0
the fisherman twirled the emperor,1
the tsar forgives the investor,0
the trader forgave the lecturer,1
the englishman envied the girlfriend,1
the president fancies the investor,0
the ruler taxed the settler,1
the provider mails the translator,0
the trader suggested the bully,1
the martyr begrudges the teller,0
the warlock mailed the exile,1
the englishman charges the seller,0
the protagonist tells the scribe,0
the victor singes the psychologist,0
the programmer taxed the ruler,1
the sucker twirled the girlfriend,1
the warlock charged the spectator,1
the proctor mails the fisherman,0
the homosexual carries the spouse,0
the biologist restores the fiance,0
the prisoner judged the sucker,1
the provider saved the mariner,1
the enthusiast envies the spectator,0
the president tipped the husband,1
the defendant carries the protestant,0
the designer charges the exile,0
the fisherman fined the deputy,1
the martyr tells the minion,0
the spouse teaches the mariner,0
the teller forgave the knight,1
the seller refuses the healer,0
the shaman drags the exile,0
the fisherman scorched the president,1
the scribe taxes the squire,0
the technician taxes the tsar,0
the islamist moved the tsar,1
the emperor saved the scribe,1
the designer labeled the protestant,1
the deputy kicked the mariner,1
the deputy saves the provider,0
the photographer carried the sire,1
the physicist tipped the programmer,1
the girlfriend reveals the knight,0
the vocalist tells the physicist,0
the sergeant burned the grader,1
the violinist taught the psychologist,1
the barbarian served the protector,1
the shrink shows the bully,0
the executive teaches the fiance,0
the executive fancied the tsar,1
the healer kicked the trader,1
the lecturer revealed the rabbi,1
the president scorches the healer,0
the protector named the sire,1
the shaman appoints the elector,0
the psychologist refuses the physicist,0
the homosexual dragged the translator,1
the sucker promised the spectator,1
the protestant judged the engineer,1
the bartender restored the lover,1
the violinist dragged the sire,1
the hungarian addressed the merchant,1
the deputy scorched the goldsmith,1
the bartender tells the trader,0
the victor promises the barbarian,0
the proctor tells the emperor,0
the president scorches the spouse,0
the biologist drags the victor,0
the hero dubs the supporter,0
the minion dubs the photographer,0
the rabbi spared the trader,1
the emperor charged the islamist,1
the emperor mailed the psychologist,1
the spectator begrudged the speaker,1
the bartender moves the speaker,0
the martyr tipped the technician,1
the spectator found the violinist,1
the islamist addressed the sire,1
the merchant restores the biologist,0
the boxer drags the squire,0
the lecturer singed the spouse,1
the president mentioned the lover,1
the rabbi mailed the speaker,1
the tsar reveals the rabbi,0
the psychologist tipped the spouse,1
the designer promises the spectator,0
the loyalist suggested the elector,1
the goldsmith fancies the husband,0
the president considers the knight,0
the lecturer revealed the merchant,1
the technician promised the escort,1
the fiance carries the prisoner,0
the ruler judged the spouse,1
the englishman charges the scribe,0
the scribe judges the seller,0
the villain envies the elector,0
the texan served the exile,1
the sire labels the husband,0
the hungarian fines the proctor,0
the healer forgave the spouse,1
the photographer moves the proctor,0
the hero mentions the spectator,0
the ruler saved the visitor,1
the emperor dubbed the parisian,1
the speaker drags the knight,0
the squire washes the physicist,0
the exile showed the prostitute,1
the sergeant fancies the shrink,0
the visitor begrudged the elector,1
the bartender burned the victor,1
the protagonist shows the parisian,0
the homosexual mails the heir,0
the deputy appointed the healer,1
the provider kicked the barrister,1
the president carries the proctor,0
the lover singes the loyalist,0
the villain appointed the squire,1
the designer mails the hungarian,0
the physicist suggests the photographer,0
the president fed the sucker,1
the goldsmith suggests the investor,0
the scribe judges the sergeant,0
the supporter burned the victor,1
the mariner carried the bully,1
the emperor spared the goldsmith,1
the governor scorches the enthusiast,0
the prostitute charged the settler,1
the squire envied the expert,1
the tsar moved the sergeant,1
the loyalist singes the texan,0
the investor tells the governor,0
the defendant feeds the president,0
the exile finds the vocalist,0
the minion envied the deputy,1
the designer washes the knight,0
the protestant spares the translator,0
the fiance elects the writer,0
the goldsmith charges the husband,0
the spouse considered the physicist,1
the loyalist refuses the technician,0
the provider spared the parisian,1
the writer shows the sire,0
the president burned the hero,1
the sire addresses the governor,0
the shrink served the engineer,1
the psychologist addressed the goldsmith,1
the settler judged the ruler,1
the scribe taught the knight,1
the prisoner showed the spectator,1
the protestant suggested the texan,1
the parisian forgave the psychologist,1
the victor tells the sergeant,0
the barbarian burned the protagonist,1
the scribe judged the designer,1
the barrister restored the provider,1
the deputy judged the bully,1
the victor twirls the provider,0
the proctor suggests the goldsmith,0
the girlfriend charges the president,0
the boxer dubs the lecturer,0
the squire addressed the emperor,1
the defendant saved the loyalist,1
the texan dragged the programmer,1
the deputy serves the protestant,0
the governor appoints the investor,0
the tsar begrudged the physicist,1
the elector revealed the husband,1
the loyalist taught the prostitute,1
the emperor names the barrister,0
the writer saved the visitor,1
the seller washed the elector,1
the trader labels the shaman,0
the hungarian judged the knight,1
the barbarian restores the mariner,0
the elector revealed the seller,1
the texan considers the president,0
the villain refuses the supporter,0
the provider names the expert,0
the bartender scorched the proctor,1
the violinist charged the victor,1
the squire saves the englishman,0
the fisherman drags the psychologist,0
the lover begrudged the settler,1
the exile dubbed the psychologist,1
the bartender spares the settler,0
the prostitute kicked the victor,1
the biologist moves the governor,0
the escort shows the bartender,0
the escort dragged the trader,1
the spouse dubbed the teller,1
the martyr judges the tsar,0
the provider dragged the translator,1
the provider addresses the hero,0
the homosexual judges the heir,0
the husband mentioned the shrink,1
the designer taxes the vocalist,0
the governor fines the boxer,0
the martyr kicked the goldsmith,1
the englishman fed the hero,1
the protagonist finds the lover,0
the physicist charged the fiance,1
the designer feeds the bully,0
the programmer fed the boxer,1
the husband dubs the emperor,0
the elector tipped the islamist,1
the prisoner forgives the merchant,0
the squire showed the prisoner,1
the heir labeled the minion,1
the president names the escort,0
the seller spared the husband,1
the photographer addresses the boxer,0
the loyalist suggested the heir,1
the defendant drags the exile,0
the sergeant dubbed the provider,1
the minion scorches the vocalist,0
the barrister kicked the heir,1
the minion judges the victor,0
the boxer charges the loyalist,0
the merchant dubs the protagonist,0
the goldsmith elected the squire,1
the speaker feeds the islamist,0
the texan kicked the prisoner,1
the knight mailed the expert,1
the settler begrudged the technician,1
the barbarian begrudged the merchant,1
the grader charged the tsar,1
the visitor served the engineer,1
the bully refuses the exile,0
the villain drags the executive,0
the barrister suggests the exile,0
the executive envied the protector,1
the expert moved the sire,1
the merchant found the sergeant,1
the elector teaches the victor,0
the prostitute taught the islamist,1
the fisherman charges the physicist,0
the minion labeled the shaman,1
the homosexual dubs the executive,0
the psychologist suggests the photographer,0
the physicist dubs the barbarian,0
the goldsmith saves the healer,0
the executive fines the warlock,0
the investor mails the engineer,0
the scribe tipped the expert,1
the writer mails the teller,0
the expert mentioned the exile,1
the healer taught the protestant,1
the spouse revealed the shaman,1
the scribe considers the speaker,0
the heir saved the emperor,1
the violinist charges the supporter,0
the provider considered the bully,1
the trader forgives the girlfriend,0
the fiance named the rabbi,1
the designer tells the emperor,0
the boxer washed the visitor,1
the victor labels the husband,0
the writer suggests the spectator,0
the photographer envies the proctor,0
the englishman twirled the trader,1
the parisian mentions the bully,0
the warlock elected the designer,1
the rabbi saves the villain,0
the barrister carried the engineer,1
the parisian reveals the texan,0
the emperor suggests the merchant,0
the executive fancied the warlock,1
the warlock elects the elector,0
the sucker mentions the exile,0
the squire labeled the healer,1
the texan fined the englishman,1
the sergeant told the shaman,1
the minion burned the islamist,1
the prisoner burns the bartender,0
the squire labeled the bartender,1
the vocalist forgave the husband,1
the healer serves the lover,0
the victor dragged the bully,1
the seller twirled the translator,1
the fiance moves the bartender,0
the speaker mentions the healer,0
the spectator forgave the president,1
the photographer envies the squire,0
the exile singes the provider,0
the texan restores the exile,0
the girlfriend mentioned the writer,1
the tsar fed the speaker,1
the rabbi drags the texan,0
the knight drags the teller,0
the goldsmith drags the defendant,0
the barbarian fined the spouse,1
the trader spared the mariner,1
the bartender twirled the protector,1
the girlfriend spares the prisoner,0
the visitor tips the hero,0
the provider refuses the lecturer,0
the boxer mentioned the violinist,1
the violinist showed the villain,1
