the warlocks who was impressive bound the usual and future rulers,1
the programmer who was free taxed the ukrainian and orthodox rabbis,0
the violinists who was focused envied the slim and oldest shrink,1
the shrinks who was chinese restored the notorious and scientific violinists,1
the mariner who was unconscious considered the uncertain and important warlocks,0
the spouses who was imperial understood the frustrated and scientific programmers,1
the heroes who was unnecessary saw the unhappy and nuclear englishman,1
the merchant who was imperial spared the swift and fun boxers,0
the spouses who was feminine dirtied the universal and slick vocalists,1
the fiances who was fun dragged the unnecessary and critical writer,1
the spectators who was old showed the unsuccessful and smaller emperor,1
the enthusiast who was federal carried the scientific and swift sucker,0
the vocalists who was usual saved the slim and immortal sergeants,1
the defendants who was old twirled the organization and small girlfriends,1
the girlfriends who was usual told the uncredited and fourth vocalist,1
the scribes who was frustrated hated the uncertain and unexpected heroes,1
the sergeants who was old dirtied the older and ugly defendants,1
the engineers who was fun pushed the unexpected and iconic martyrs,1
the martyrs who was organized injected the nuclear and unconscious barbarian,1
the programmers who was official splashed the ukrainian and unnamed sucker,1
the vocalists who was unique cut the unnecessary and free exiles,1
the mariners who was fun begrudged the frozen and useless shrinks,1
the enthusiasts who was future pushed the irish and iconic merchants,1
the lecturers who was usual showed the criminal and free defendant,1
the sergeants who was chinese admired the unconscious and impossible emperor,1
the writers who was scary doused the frozen and scientific heroes,1
the suckers who was noble watched the unnecessary and scared loyalists,1
the mariners who was notorious told the funny and scottish warlock,1
the sergeants who was unsuccessful fancied the negative and outstanding barbarian,1
the boxers who was uncomfortable masked the smaller and swift mariner,1
the  islamists who was unconscious smothered the uncertain and unhappy heroes,1
the shrink who was impressive refused the scottish and older bartender,0
the emperors who was foul promised the official and critical enthusiasts,1
the englishman who was unsuccessful splashed the free and impressive violinists,0
the violinist who was future cut the fourth and odd barbarians,0
the defendants who was uncomfortable cut the noble and immortal scribes,1
the defendants who was scared cut the free and funny rabbi,1
the boxers who was old ate the unnecessary and fun fiance,1
the vocalists who was irish loved the notorious and nuclear barbarian,1
the shrink who was scary perceived the outstanding and orthodox scribes,0
the warlock who was uncertain decorated the old and critical loyalist,0
the rulers who was immortal exposed the future and scots parisian,1
